CHRM;START;END;DELTALK
chrXIII;536826;536976;-1,260422671
chrXIII;537368;537507;-1,218431053
chrXIII;539637;539760;-1,244669314
chrXIII;540611;540759;-1,347502544
chrXIII;541727;541880;-1,375830119
chrXIII;549153;549302;-1,500657959
chrXIII;549525;549679;-1,407554174
chrXIII;549713;549857;-1,30361384
chrXIII;555791;555929;-1,199100746
chrXIII;562267;562429;-1,217407946
chrXIII;562901;563062;-1,627779898
chrXIII;571585;571738;-1,411203072
chrXIII;571590;571738;-1,27501725
chrXIII;574736;574904;-0,917721721
chrXIII;580311;580467;-1,109786367
chrXIII;580644;580772;-1,15437328
chrXIII;581583;581719;-1,320981759
chrXIII;582011;582174;-1,160146188
chrXIII;582013;582174;-1,263855346
chrXIII;583110;583268;-1,168676087
chrXIII;588471;588586;-1,351804913
chrXIII;595003;595166;-1,31144452
chrXIII;596303;596450;-1,087121469
chrXIII;598087;598214;-1,686991525
chrXIII;598887;599027;-1,226031277
chrXIII;600432;600562;-1,018931095
chrXIII;600662;600821;-1,376411267
chrXIII;602872;603031;-1,369766695
chrXIII;608199;608341;-1,229130495
chrXIII;614091;614242;-1,277209225
chrXIII;617621;617773;-1,109055473
chrXIII;617962;618111;-1,518148784
chrXIII;622293;622443;-1,221823506
chrXIII;627780;627908;-1,045984368
chrXIII;627788;627919;-1,03335309
chrXIII;634568;634713;-1,376256504
chrXIII;637620;637765;-1,462292351
chrXIII;641481;641611;-0,245231112
chrXIII;642381;642525;-1,089336123
chrXIII;642389;642541;-1,243230254
chrXIII;649168;649320;-1,725134006
chrXIII;652798;652958;-1,483894571
chrXIII;657660;657789;-1,161476411
chrXIII;658250;658404;-1,429230454
chrXIII;658827;658990;-1,16555984
chrXIII;658970;659105;-1,108034287
chrXIII;660778;660927;-1,305258508
chrXIII;662900;663052;-1,852514575
chrXIII;663803;663949;-1,231901438
chrXIII;663837;663944;-1,310336811
chrXIII;663837;663953;-1,463453801
chrXIII;667634;667789;-1,135562628
chrXIII;671983;672128;-1,311176996
chrXIII;675888;676037;-1,173041663
chrXIII;675888;676037;-1,173041663
chrXIII;675950;676037;-0,706323604
chrXIII;675950;676105;-1,34728913
chrXIII;677204;677344;-1,466891716
chrXIII;677920;678066;-1,422725477
chrXIII;678554;678723;-1,46359263
chrXIII;679422;679570;-1,535292214
chrXIII;680831;680955;-0,944302573
chrXIII;684362;684526;-1,563087733
chrXIII;686491;686656;-1,24842551
chrXIII;692898;693052;-1,560026231
chrXIII;693627;693771;-1,15466149
chrXIII;693831;693958;-1,130676747
chrXIII;694160;694314;-1,176653897
chrXIII;694285;694446;-1,388551281
chrXIII;694710;694842;-1,049615381
chrXIII;711631;711787;-1,116457697
chrXIII;713556;713705;-1,197033137
chrXIII;714522;714675;-1,743643898
chrXIII;715186;715332;-1,102109835
chrXIII;718847;718995;-1,394105952
chrXIII;718847;718995;-1,394105952
chrXIII;719890;720048;-1,209884701
chrXIII;723055;723205;-1,246705755
chrXIII;723972;724126;-1,425963828
chrXIII;730943;731091;-1,243015513
chrXIII;737903;738069;-1,67434349
chrXIII;748521;748674;-1,325026035
chrXIII;750522;750675;-1,116784236
chrXIII;757851;758017;-1,180891504
chrXIII;758839;758989;-1,238349559
chrXIII;758839;758989;-1,238349559
chrXIII;759376;759557;-1,593404033
chrXIII;765908;766066;-1,130909835
chrXIII;772941;773097;-1,22924665
chrXIII;773665;773803;-1,254895417
chrXIII;773665;773807;-1,235607642
chrXIII;774153;774312;-0,896784979
chrXIII;774153;774312;-0,896784979
chrXIII;778663;778795;-1,435094604
chrXIII;779035;779188;-1,720841578
chrXIII;780072;780218;-1,800675782
chrXIII;780801;780937;-1,369242476
chrXIII;790225;790394;-1,146081977
chrXIII;790368;790515;-1,348560293
chrXIII;790640;790805;-1,167242662
chrXIII;790640;790805;-1,167242662
chrXIII;791775;791919;-1,28525158
chrXIII;792265;792408;-1,351420283
chrXIII;792607;792777;-1,501527541
chrXIII;792607;792777;-1,501527541
chrXIII;792935;793098;-1,296089687
chrXIII;792935;793098;-1,296089687
chrXIII;793020;793160;-0,985563371
chrXIII;793713;793841;-1,0337298
chrXIII;795911;796064;-1,246971525
chrXIII;797737;797897;-1,315848977
chrXIII;797737;797940;-1,400772218
chrXIII;797778;797885;-0,405682677
chrXIII;797778;797897;-0,778151205
chrXIII;797778;797940;-1,144257575
chrXIII;799674;799836;-0,927437545
chrXIII;800670;800819;-1,560584081
chrXIII;801962;802127;-1,528671835
chrXIII;804104;804264;-1,411894864
chrXIII;806854;806962;-1,113558627
chrXIII;806855;806962;-1,225583207
chrXIII;808568;808720;-1,437675613
chrXIII;811849;811978;-1,044132696
chrXIII;816433;816597;-1,43255335
chrXIII;819869;819975;-1,073689103
chrXIII;819869;819988;-1,305795421
chrXIII;820608;820710;-1,070326901
chrXIII;820608;820711;-0,815276084
chrXIII;820608;820715;-1,549099066
chrXIII;820608;820717;-0,819384402
chrXIII;820608;820733;-1,386911372
chrXIII;820608;820737;-1,270264164
chrXIII;820608;820738;-1,519093893
chrXIII;820608;820740;-0,914990682
chrXIII;820608;820741;-1,551555228
chrXIII;820608;820742;-1,373831624
chrXIII;820608;820743;-1,275866383
chrXIII;820608;820744;-1,784869815
chrXIII;820608;820745;-1,668597069
chrXIII;820608;820746;-1,323740327
chrXIII;820608;820747;-1,275480863
chrXIII;820608;820748;-1,851729879
chrXIII;820608;820749;-1,199696077
chrXIII;820608;820750;-1,951217718
chrXIII;820608;820751;-1,165222752
chrXIII;820609;820751;-1,290726288
chrXIII;820610;820751;-1,206973874
chrXIII;820611;820751;-1,398790791
chrXIII;820612;820751;-1,195604628
chrXIII;820613;820751;-0,940569628
chrXIII;820614;820751;-1,546491319
chrXIII;820615;820751;-1,540404258
chrXIII;820616;820751;-1,495701512
chrXIII;820617;820751;-1,240760607
chrXIII;820619;820751;-1,30605236
chrXIII;820620;820751;-1,04108562
chrXIII;820621;820751;-0,997344479
chrXIII;820624;820751;-1,320185462
chrXIII;820626;820715;-0,331672905
chrXIII;828572;828720;-1,3167041
chrXIII;835990;836099;-0,24432488
chrXIII;836333;836463;-1,082004231
chrXIII;842098;842232;-1,10215979
chrXIII;843431;843583;-1,198985537
chrXIII;847888;848017;-1,133053485
chrXIII;847897;848050;-0,976293861
chrXIII;851484;851633;-1,686947621
chrXIII;864286;864433;-1,607539689
chrXIII;864644;864799;-1,092414135
chrXIII;864644;864799;-1,092414135
chrXIII;866005;866155;-0,832483104
chrXIII;868732;868890;-1,225352096
chrXIII;871472;871623;-1,237526372
chrXIII;871472;871623;-1,237526372
chrXIII;873640;873761;-0,42410459
chrXIII;873640;873789;-1,205193959
chrXIII;873640;873790;-1,077202153
chrXIII;873648;873761;-0,453480734
chrXIII;873648;873789;-0,965957715
chrXIII;873648;873790;-1,157645955
chrXIII;878188;878341;-1,24823709
chrXIII;879147;879302;-1,340664549
chrXIII;884345;884496;-1,46221069
chrXIII;886126;886284;-1,084449508
chrXIII;889335;889469;-1,055223546
chrXIII;890068;890170;-1,604195994
chrXIII;891024;891149;-0,963025918
chrXIII;891955;892105;-1,188509462
chrXIII;895348;895499;-1,124761017
chrXIII;902827;902965;-0,966455526
chrXIII;904201;904335;-1,326281986
chrXIII;904428;904582;-1,236642995
chrXIII;910695;910845;-1,14410254
chrXIII;911000;911154;-1,059289025
chrXIII;917204;917355;-1,477306761
chrXIII;921093;921253;-1,129205784
chrXIII;923830;923976;-0,837624809
chrXIII;924304;924426;0,242412087
chrXIII;924311;924426;0,082325735
chrXIII;924321;924426;0,256129044
chrXIV;614;765;-1,26114644
chrXIV;953;1105;-1,167005056
chrXIV;1779;1930;-1,23433831
chrXIV;1791;1925;-0,90324288
chrXIV;1816;1912;-0,909764122
chrXIV;2170;2300;-1,158833659
chrXIV;2449;2601;-0,933741302
chrXIV;2796;2940;-0,944837604
chrXIV;2796;2983;-0,653490955
chrXIV;2848;2940;-0,639460529
chrXIV;2848;2983;-0,96919127
chrXIV;2936;3080;-0,840272192
chrXIV;3001;3153;-1,288864118
chrXIV;3253;3378;-0,838300013
chrXIV;3283;3426;-1,60352687
chrXIV;3584;3721;-1,121172472
chrXIV;3700;3855;-1,689110747
chrXIV;3794;3956;-1,206881273
chrXIV;3794;3956;-1,206881273
chrXIV;5019;5160;-1,10344153
chrXIV;15620;15770;-1,616250702
chrXIV;18901;19054;-1,137514125
chrXIV;22418;22569;-1,128460354
chrXIV;24850;25019;-1,434748487
chrXIV;25836;25986;-0,79842117
chrXIV;26530;26680;-1,384838721
chrXIV;27268;27422;-1,477611654
chrXIV;30249;30400;-1,205813298
chrXIV;32059;32210;-1,387798737
chrXIV;33454;33599;-1,226884335
chrXIV;33454;33606;-1,313828091
chrXIV;33459;33599;-1,270636694
chrXIV;33461;33599;-1,324245062
chrXIV;33461;33603;-1,311005072
chrXIV;33461;33606;-1,090493198
chrXIV;33464;33606;-1,560819366
chrXIV;33466;33606;-1,265952191
chrXIV;41403;41548;-1,274830872
chrXIV;45261;45368;-1,443529939
chrXIV;45261;45374;-1,749246433
chrXIV;45783;45937;-1,162964664
chrXIV;49049;49199;-1,224991118
chrXIV;53101;53263;-1,637356206
chrXIV;55301;55450;-1,088164631
chrXIV;58407;58536;-1,105045967
chrXIV;60113;60210;-1,528967024
chrXIV;61184;61331;-1,119756379
chrXIV;63570;63733;-1,336708308
chrXIV;65407;65535;-1,213811438
chrXIV;73936;74081;-1,62742696
chrXIV;77741;77895;-1,555767322
chrXIV;79985;80135;-1,359485803
chrXIV;81420;81583;-1,537239866
chrXIV;91093;91242;-1,047291568
chrXIV;93267;93403;-1,169266664
chrXIV;97284;97435;-1,491140008
chrXIV;97941;98103;-1,101504122
chrXIV;99408;99557;-1,055560615
chrXIV;99632;99789;-1,254768256
chrXIV;99818;99968;-1,064511842
chrXIV;99822;99968;-1,244579571
chrXIV;100280;100415;-1,201088959
chrXIV;100932;101089;-1,147249753
chrXIV;102362;102510;-1,416490541
chrXIV;103973;104137;-1,355647937
chrXIV;107707;107834;-1,019781022
chrXIV;110079;110230;-1,429310439
chrXIV;111620;111775;-1,464656367
chrXIV;112009;112129;-1,327286399
chrXIV;116452;116578;-1,429161036
chrXIV;119252;119378;-1,017419608
chrXIV;121333;121464;-0,837619266
chrXIV;124849;124975;-0,993992213
chrXIV;129691;129843;-1,609822261
chrXIV;129719;129870;-1,129973206
chrXIV;131962;132135;-1,631223871
chrXIV;132312;132463;-1,533553729
chrXIV;133490;133654;-1,465443021
chrXIV;134176;134325;-1,211295875
chrXIV;135289;135440;-1,240764846
chrXIV;135829;135979;-1,193523366
chrXIV;139766;139921;-0,647366343
chrXIV;140110;140269;-1,279702947
chrXIV;141911;142060;-0,98815193
chrXIV;150518;150667;-1,08438067
chrXIV;153107;153271;-1,547672375
chrXIV;153107;153271;-1,547672375
chrXIV;155351;155502;-1,205335001
chrXIV;163862;164000;-1,219547147
chrXIV;163862;164000;-1,219547147
chrXIV;165154;165280;-1,446327677
chrXIV;167446;167585;-1,339871234
chrXIV;174863;175007;-1,354411165
chrXIV;177654;177807;-1,428142246
chrXIV;178329;178461;-1,410790425
chrXIV;183769;183934;-1,468010197
chrXIV;187776;187960;-1,69099612
chrXIV;188930;189078;-1,209118659
chrXIV;188930;189079;-1,616432157
chrXIV;188930;189080;-0,980180119
chrXIV;188930;189081;-1,414159259
chrXIV;188930;189083;-1,213376633
chrXIV;188931;189083;-1,738335508
chrXIV;188933;189083;-1,450303976
chrXIV;188934;189083;-1,400315724
chrXIV;188935;189083;-1,571354733
chrXIV;190891;191040;-1,351077167
chrXIV;192308;192455;-1,310095422
chrXIV;192813;192954;-1,099248622
chrXIV;193504;193657;-1,949134012
chrXIV;196760;196910;-1,236028689
chrXIV;202136;202292;-0,982830772
chrXIV;203542;203662;-0,178787426
chrXIV;206857;207023;-1,701452663
chrXIV;210139;210288;-1,259194618
chrXIV;216142;216308;-1,340307249
chrXIV;219506;219633;-0,927527921
chrXIV;224826;224979;-1,436847002
chrXIV;227320;227476;-1,421656323
chrXIV;235082;235232;-1,279105066
chrXIV;238200;238369;-1,579285701
chrXIV;246737;246897;-1,742123121
chrXIV;247839;247988;-1,271747645
chrXIV;254524;254675;-1,249069467
chrXIV;257454;257590;-1,106078162
chrXIV;257743;257893;-1,287766811
chrXIV;259132;259283;-0,933668643
chrXIV;259132;259283;-0,933668643
chrXIV;265572;265700;-0,938916111
chrXIV;271513;271667;-1,30275635
chrXIV;273060;273209;-1,252850273
chrXIV;273060;273209;-1,252850273
chrXIV;275916;276056;-0,992321868
chrXIV;281515;281622;-1,091421709
chrXIV;281515;281631;-1,547908334
chrXIV;281832;281976;-0,833205804
chrXIV;283804;283989;-1,493365917
chrXIV;287747;287882;-0,832213936
chrXIV;291077;291208;-0,968804661
chrXIV;292461;292633;-1,466114481
chrXIV;292477;292630;-1,238017976
chrXIV;296854;297025;-1,388951839
chrXIV;297410;297562;-1,020240364
chrXIV;298390;298549;-1,375091251
chrXIV;302946;303074;-1,218272057
chrXIV;303880;304030;-1,501278913
chrXIV;307042;307199;-1,413968104
chrXIV;308271;308446;-1,496761126
chrXIV;308271;308446;-1,496761126
chrXIV;309709;309860;-1,365820068
chrXIV;310999;311146;-1,276716916
chrXIV;314726;314877;-1,228084953
chrXIV;317936;318050;-1,965967979
chrXIV;324620;324765;-1,334124924
chrXIV;324977;325117;-1,083912587
chrXIV;336864;337018;-0,77102584
chrXIV;339979;340132;-1,647791967
chrXIV;340143;340297;-1,312095718
chrXIV;343939;344095;-1,517207307
chrXIV;348424;348579;-1,19030425
chrXIV;349341;349497;-1,496164237
chrXIV;357765;357910;-1,164676079
chrXIV;357767;357910;-1,282193499
chrXIV;358288;358439;-1,269640804
chrXIV;360600;360759;-1,527373813
chrXIV;360762;360912;-1,549346224
chrXIV;361214;361352;-1,326493272
chrXIV;364273;364404;-1,230929249
chrXIV;365246;365404;-1,354080023
chrXIV;366145;366271;-1,347954433
chrXIV;368092;368240;-1,132118715
chrXIV;369049;369214;-1,715226837
chrXIV;376927;377089;-1,26822994
chrXIV;384387;384546;-1,267276163
chrXIV;388430;388576;-1,489183971
chrXIV;388719;388880;-1,332754204
chrXIV;388719;388880;-1,332754204
chrXIV;396710;396865;-1,260681051
chrXIV;403433;403582;-1,486166722
chrXIV;403995;404145;-1,172944818
chrXIV;410286;410440;-1,180062561
chrXIV;410286;410440;-1,180062561
chrXIV;410317;410470;-1,210023063
chrXIV;410317;410470;-1,210023063
chrXIV;410968;411126;-1,214561599
chrXIV;411008;411145;-1,212747297
chrXIV;416136;416292;-1,312234213
chrXIV;418446;418610;-1,755455222
chrXIV;419242;419381;-1,367723137
chrXIV;420269;420420;-1,52496795
chrXIV;421794;421931;-1,201970375
chrXIV;421911;422067;-1,47079972
chrXIV;423473;423612;-1,303502101
chrXIV;423497;423650;-1,328487487
chrXIV;426375;426492;-1,486910803
chrXIV;430126;430279;-1,986508783
chrXIV;430126;430286;-1,297415892
chrXIV;439717;439834;-1,303695242
chrXIV;459511;459626;-1,718924657
chrXIV;460164;460311;-1,359910805
chrXIV;464412;464538;-1,277312664
chrXIV;466515;466659;-1,142111846
chrXIV;467295;467445;-1,431666583
chrXIV;473999;474106;-1,506815325
chrXIV;475462;475606;-1,059117993
chrXIV;477594;477739;-1,098361612
chrXIV;478141;478275;-1,297732191
chrXIV;483192;483305;-1,576537317
chrXIV;483272;483422;-1,496162295
chrXIV;483529;483666;-1,834991947
chrXIV;483529;483666;-1,834991947
chrXIV;483752;483901;-1,201039797
chrXIV;484694;484843;-1,290990913
chrXIV;490422;490573;-1,425680975
chrXIV;490584;490699;-0,601453223
chrXIV;490584;490718;-1,203006182
chrXIV;490584;490722;-1,122780673
chrXIV;500789;500918;-0,75289546
chrXIV;502692;502828;-1,047673619
chrXIV;511107;511261;-1,166954852
chrXIV;515776;515877;-1,669420801
chrXIV;516941;517091;-0,922225939
chrXIV;517457;517589;-1,191756178
chrXIV;517457;517589;-1,191756178
chrXIV;520229;520363;-1,00091766
chrXIV;520229;520369;-1,117032968
chrXIV;521272;521407;-1,103410358
chrXIV;521719;521865;-1,222310659
chrXIV;521719;521869;-1,079684528
chrXIV;521898;522055;-1,358889802
chrXIV;524015;524129;-1,620338374
chrXIV;524719;524868;-1,275098222
chrXIV;524979;525110;-1,30352413
chrXIV;526013;526193;-1,528319167
chrXIV;526651;526800;-1,273351845
chrXIV;527097;527235;-1,270138369
chrXIV;527709;527871;-1,188629644
chrXIV;529282;529444;-1,15753479
chrXIV;529934;530079;-1,310222683
chrXIV;530913;531056;-0,766218273
chrXIV;532041;532181;-1,213441118
chrXIV;532139;532286;-1,244330597
chrXIV;536984;537144;-1,460141096
chrXIV;538071;538217;-1,16222764
chrXIV;538102;538265;-1,481478864
chrXIV;538210;538368;-1,482036228
chrXIV;540636;540777;-1,177071853
chrXIV;541287;541432;-1,043596289
chrXIV;541780;541943;-1,349717136
chrXIV;541920;542078;-1,111962186
chrXIV;542491;542640;-1,149126739
chrXIV;544884;545027;-1,360243496
chrXIV;544927;545097;-1,252177745
chrXIV;546338;546446;-0,888477193
chrXIV;546358;546520;-1,222365039
chrXIV;551772;551902;-1,277782883
chrXIV;552571;552722;-1,375558203
chrXIV;553534;553684;-1,304337208
chrXIV;554534;554685;-1,331815719
chrXIV;555938;556085;-1,067095481
chrXIV;557972;558127;-1,273270097
chrXIV;560057;560198;-1,406557556
chrXIV;561823;561978;-1,727683534
chrXIV;562224;562373;-1,513251688
chrXIV;563011;563177;-1,890085624
chrXIV;564309;564452;-1,113376298
chrXIV;565788;565917;-1,372879427
chrXIV;567163;567273;-1,472287582
chrXIV;573304;573437;-1,283556835
chrXIV;575453;575613;-1,509219608
chrXIV;575453;575613;-1,509219608
chrXIV;576714;576844;-0,680942025
chrXIV;576714;576864;-1,30542841
chrXIV;578365;578517;-1,13337748
chrXIV;578706;578859;-1,211270454
chrXIV;585214;585366;-1,295369037
chrXIV;589016;589141;-1,193717391
chrXIV;589016;589141;-1,193717391
chrXIV;593245;593393;-1,223835274
chrXIV;597466;597618;-0,995805705
chrXIV;598791;598924;-1,415326611
chrXIV;602237;602346;-0,26498165
chrXIV;612323;612470;-1,179312121
chrXIV;615779;615947;-1,672435031
chrXIV;620267;620398;-1,502545596
chrXIV;620267;620398;-1,502545596
chrXIV;620785;620892;-1,343314104
chrXIV;620785;620946;-1,346740387
chrXIV;620785;620946;-1,346740387
chrXIV;625000;625108;-0,995500869
chrXIV;625453;625609;-1,358908464
chrXIV;630331;630483;-1,383371137
chrXIV;630745;630896;-1,183985668
chrXIV;630745;630896;-1,183985668
chrXIV;635632;635775;-1,514614084
chrXIV;640348;640505;-1,21680964
chrXIV;640382;640540;-1,25860342
chrXIV;640382;640540;-1,25860342
chrXIV;641911;642059;-1,373270044
chrXIV;645323;645472;-1,271431502
chrXIV;645323;645472;-1,271431502
chrXIV;646222;646370;-1,241071186
chrXIV;649139;649287;-1,440489374
chrXIV;649139;649287;-1,440489374
chrXIV;659033;659204;-1,385782074
chrXIV;660122;660273;-1,415174214
chrXIV;660694;660857;-1,278387054
chrXIV;669731;669882;-1,126260292
chrXIV;673304;673429;-2,233527638
chrXIV;673304;673441;-1,467748695
chrXIV;673304;673449;-1,703894619
chrXIV;673304;673450;-1,367126653
chrXIV;673304;673451;-1,689340989
chrXIV;673304;673452;-1,566576302
chrXIV;673304;673453;-1,478425504
chrXIV;673304;673454;-1,546023022
chrXIV;673304;673455;-1,404266426
chrXIV;673305;673455;-2,148858369
chrXIV;673306;673455;-1,857060061
chrXIV;673307;673455;-2,296895662
chrXIV;673308;673455;-1,666660036
chrXIV;673309;673455;-1,486343852
chrXIV;673310;673455;-1,930751251
chrXIV;673311;673455;-1,623067519
chrXIV;673313;673455;-2,230529351
chrXIV;673314;673455;-2,225408159
chrXIV;673321;673455;-1,716359174
chrXIV;673329;673455;-1,294813587
chrXIV;673357;673455;-1,532138512
chrXIV;675190;675330;-0,865323734
chrXIV;678978;679124;-1,106139223
chrXIV;679561;679717;-1,46338089
chrXIV;681968;682096;-1,220429156
chrXIV;681972;682075;-0,800444388
chrXIV;682856;682998;-1,544416865
chrXIV;689540;689646;-1,94585362
chrXIV;689540;689701;-1,431265612
chrXIV;689540;689704;-1,835952551
chrXIV;689540;689705;-1,261808255
chrXIV;689541;689705;-1,664238324
chrXIV;689543;689705;-1,45365219
chrXIV;689545;689705;-1,764409185
chrXIV;689550;689705;-1,682624926
chrXIV;689554;689705;-1,627769115
chrXIV;694543;694689;-0,912898457
chrXIV;694549;694699;-0,861380024
chrXIV;698880;699032;-1,220726368
chrXIV;704009;704157;-1,03615079
chrXIV;704660;704785;-0,492852651
chrXIV;705096;705262;-1,430998624
chrXIV;705096;705262;-1,430998624
chrXIV;705533;705682;-1,193765994
chrXIV;705820;705974;-1,36754358
chrXIV;706013;706167;-1,26020257
chrXIV;706675;706825;-1,215214974
chrXIV;706675;706825;-1,215214974
chrXIV;707449;707602;-1,492744118
chrXIV;723355;723513;-1,10714188
chrXIV;724785;724950;-1,295109362
chrXIV;727236;727386;-1,086788959
chrXIV;727633;727771;-1,344328093
chrXIV;731977;732139;-1,443442498
chrXIV;735524;735689;-1,57866689
chrXIV;735878;736030;-1,083220261
chrXIV;737786;737917;-1,376817347
chrXIV;749149;749259;-1,11729556
chrXIV;749725;749855;-1,507726378
chrXIV;749823;749962;-0,934189943
chrXIV;750208;750335;-1,62798518
chrXIV;753363;753527;-1,680839786
chrXIV;754387;754526;-1,221453886
chrXIV;761541;761643;-1,724150947
chrXIV;763360;763525;-1,369016262
chrXIV;763360;763525;-1,369016262
chrXIV;767084;767240;-1,376752679
chrXIV;773470;773620;-1,105933232
chrXIV;778474;778625;-1,602455578
chrXIV;779862;780020;-1,419903906
chrXIV;781645;781793;-1,105596445
chrXIV;781935;782064;-1,258754213
chrXIV;781942;782106;-1,09897223
chrXIV;783376;783501;-0,76204983
chrXIV;784039;784210;0,358247291
chrXIV;784040;784199;-1,835059105
chrXIV;784044;784183;-0,89633563
chrXIV;784044;784199;-1,636685829
chrXIV;784049;784198;-1,087259724
chrXIV;784049;784203;-1,098942288
chrXIV;784063;784183;-0,785229944
chrXIV;784063;784195;-0,672954036
chrXIV;784063;784199;-1,185656851
chrXIV;784063;784202;-0,821457678
chrXIV;784063;784210;-1,071686103
chrXIV;784063;784233;-1,486291294
chrXIV;784063;784239;-0,892286549
chrXIV;784063;784239;-0,892286549
chrXIV;784063;784275;-1,963608692
chrXIV;784063;784275;-1,963608692
chrXIV;784064;784183;-0,381367089
chrXIV;784064;784199;-0,918950191
chrXIV;784101;784203;-0,869865093
chrXIV;784101;784210;-0,001883451
chrXIV;784106;784198;-1,405753408
chrXIV;784106;784203;-0,934219363
chrXIV;784106;784210;-0,054330027
chrXIV;784106;784238;-0,546881471
chrXIV;784106;784238;-0,546881471
chrXIV;784106;784265;-0,941267683
chrXIV;784106;784265;-0,941267683
chrXIV;784106;784274;-0,382371744
chrXIV;784106;784274;-0,382371744
chrXIV;784106;784275;-1,389975984
chrXIV;784106;784275;-1,389975984
chrXIV;784106;784277;-0,82305504
chrXIV;784106;784277;-0,82305504
chrXIV;784111;784233;-0,0243827
chrXIV;784111;784286;-0,755639361
chrXIV;784111;784286;-0,755639361
chrXIV;784130;784238;-0,429047085
chrXIV;784130;784274;-0,611468943
chrXIV;784130;784275;-1,718014209
chrXIV;784130;784277;-0,767845307
chrXIV;784130;784329;-1,051778827
chrXIV;784132;784275;-0,670688925
chrXIV;784135;784274;-0,574347283
chrXIV;784139;784275;-1,18667047
chrXIV;784139;784296;-0,837353005
chrXIV;784140;784275;-1,818223736
chrXIV;784145;784286;-0,826669811
chrXIV;784164;784275;-0,803360385
chrXIV;784169;784274;-0,496957015
chrXIV;784169;784275;-1,452247251
chrXIV;784169;784277;-0,642793146
chrXIV;784172;784265;-0,569030767
chrXIV;784172;784267;-0,184600335
chrXIV;784172;784271;-0,344207086
chrXIV;784172;784274;-0,93474423
chrXIV;784172;784275;-0,77051074
chrXIV;784172;784277;-0,205284516
chrXIV;784177;784271;-0,994111089
chrXIV;784177;784275;-1,51851675
chrXV;838;992;-1,380324046
chrXV;6743;6894;-1,174138836
chrXV;8892;9048;-1,498450814
chrXV;10875;10982;-1,04772108
chrXV;23820;23972;-1,178854411
chrXV;29238;29397;-1,05223977
chrXV;29238;29397;-1,05223977
chrXV;36163;36311;-1,348033363
chrXV;39246;39406;-1,233483322
chrXV;43767;43929;-1,607068033
chrXV;44442;44591;-1,022607825
chrXV;49181;49338;-1,106475741
chrXV;51344;51469;-0,66890286
chrXV;53593;53699;-0,993348981
chrXV;53593;53708;-1,147864622
chrXV;53860;54011;-1,503230881
chrXV;53996;54153;-1,235505603
chrXV;63125;63255;-0,620507582
chrXV;64118;64281;-1,497302814
chrXV;66159;66329;-1,841108517
chrXV;72755;72904;-1,239389213
chrXV;74613;74750;-0,619505345
chrXV;74660;74806;-1,025612625
chrXV;74660;74806;-1,025612625
chrXV;75646;75807;-1,636061107
chrXV;80807;80978;-1,510279878
chrXV;101110;101258;-1,146373331
chrXV;108670;108830;-1,456753686
chrXV;110950;111091;-1,041797174
chrXV;112040;112197;-1,663471504
chrXV;113588;113739;-0,901969475
chrXV;116654;116808;-1,58598372
chrXV;118023;118177;-1,25082971
chrXV;118066;118215;-1,105723446
chrXV;118240;118363;-0,916269981
chrXV;118340;118495;-1,055778785
chrXV;118969;119120;-1,414032477
chrXV;118979;119124;-1,232667116
chrXV;118997;119148;-1,174038842
chrXV;119251;119405;-1,174652853
chrXV;119285;119429;-1,152196264
chrXV;119816;119951;-0,962006086
chrXV;120263;120409;-1,081570721
chrXV;120263;120413;-1,00039977
chrXV;120442;120599;-1,259242691
chrXV;120674;120823;-1,165496865
chrXV;120933;121062;-1,018712158
chrXV;121845;121995;-1,528664224
chrXV;122824;122966;-1,215230584
chrXV;132108;132259;-1,636024249
chrXV;132333;132482;-1,37500934
chrXV;138290;138437;-1,170090393
chrXV;141232;141379;-1,152881469
chrXV;142140;142290;-1,10932615
chrXV;143684;143828;-1,13876834
chrXV;147632;147784;-0,948984272
chrXV;152975;153131;-1,295261875
chrXV;160615;160744;-0,727958831
chrXV;162501;162638;-0,739962871
chrXV;163008;163166;-1,157474051
chrXV;163425;163564;-0,944546075
chrXV;164146;164288;-1,06184728
chrXV;169600;169748;-1,369866628
chrXV;171569;171743;-1,447520155
chrXV;173781;173933;-1,243122431
chrXV;177092;177238;-2,136246911
chrXV;177093;177211;-0,833644789
chrXV;177093;177214;-0,819245043
chrXV;177093;177217;-1,701848134
chrXV;177093;177220;-0,387802622
chrXV;177093;177221;-0,746455658
chrXV;177093;177222;-0,6457415
chrXV;177093;177223;-0,541260145
chrXV;177093;177224;-0,867184981
chrXV;177093;177225;-0,749488162
chrXV;177093;177226;-1,430856435
chrXV;177093;177227;-0,712061023
chrXV;177093;177228;-0,743122709
chrXV;177093;177229;-0,958480747
chrXV;177093;177230;-1,158216722
chrXV;177093;177231;-1,100262657
chrXV;177093;177232;-1,028745634
chrXV;177093;177233;-1,208694273
chrXV;177093;177234;-1,107974531
chrXV;177093;177235;-0,895202913
chrXV;177093;177236;-0,967803873
chrXV;177093;177237;-1,243383602
chrXV;177093;177238;-0,830850786
chrXV;177093;177239;-2,235173337
chrXV;177094;177238;-1,330164434
chrXV;177095;177238;-1,12270541
chrXV;177096;177238;-0,96152176
chrXV;177097;177238;-0,940392672
chrXV;177098;177238;-0,967503401
chrXV;177099;177238;-1,64243343
chrXV;177100;177238;-1,193639396
chrXV;177101;177238;-1,554361252
chrXV;177102;177238;-1,493321503
chrXV;177103;177238;-1,487576382
chrXV;177104;177238;-1,693158055
